den_determiners,den_function_words,den_noun_ratio,den_nouns,den_phones_per_min,den_phones_utt_mean,den_phones_utt_q3,den_phones_utt_std,den_prepositions,den_pronoun_ratio,den_verbs,den_words_per_min,den_words_utt_mean,den_words_utt_q3,den_words_utt_std,dys_fillers_per_min,dys_fillers_per_phone,dys_fillers_per_word,dys_pauses_per_min,lex_phones_max,poslm_bo_bigram_ce_mean,poslm_bo_bigram_ce_min,poslm_bo_bigram_ce_q1,poslm_bo_bigram_ce_median,poslm_bo_bigram_ce_q3,poslm_bo_bigram_ce_max,poslm_bo_bigram_ce_p1,poslm_bo_bigram_ce_p99,poslm_bo_bigram_ppl_mean,poslm_bo_bigram_ppl_median,poslm_bo_trigram_ce_mean,poslm_bo_trigram_ce_min,poslm_bo_trigram_ce_q1,poslm_bo_trigram_ce_median,poslm_bo_trigram_ce_q3,poslm_bo_trigram_ce_max,poslm_bo_trigram_ce_p1,poslm_bo_trigram_ce_p99,poslm_bo_trigram_ppl_mean,poslm_bo_trigram_ppl_median
4.839799002829265,0.0,0.0,0.0,1.1860379790455475,0.0,0.0,0.0,3.593757387803977,0.0,1.178839748992754,0.0,0.0,0.9935130394504533,0.0,0.0,0.0,0.0,0.0,0.0,1.4047114199848836,0.0,0.0,1.49858543610132,1.2066586026876691,0.0,1.0422991580369656,1.2656747576217897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.025037965454387,0.0,0.0,0.0,0.8826780995691653,0.0,0.0,0.0,2.8046057662986215,0.0,0.0,0.0,0.0,1.0040677500366813,0.0,0.0,0.0,0.0,0.0,0.0,0.693251543109497,0.7609435093521194,0.6685522157390237,1.120885647653094,0.7283637623687146,0.0,0.6880475849850418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9441820631919686,2.7069923017410065,0.0,0.0,1.2776347663232859,0.0,0.0,0.0,5.22786792257773,0.0,1.3040842424675219,1.0677237020383947,0.0,0.0,0.0,3.871751919161239,1.1953910790842448,0.8849673647058225,0.0,2.0788981756579403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.757736515311911,3.646424882131495,0.9601821683612304,0.0,1.2668501488393458,0.0,0.0,0.0,5.105405897370229,0.0,1.3809508148513627,1.0230580516148682,0.0,0.0,0.0,4.883074200478445,0.0,0.0,0.0,2.170800711811975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7650803366079799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5554981849788154,-2.2819700220444936,0.0,0.0,0.47653080807139053,0.0,0.0,0.0,2.3593826282448465,0.0,0.0,0.0,0.0,0.0,0.0,-1.4994246381379437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7592014973838079,0.679555865812002,0.5186058513164427,0.0,0.6547706723247835,0.5258345102885662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.32147837233062,-1.552341562176211,0.0,0.0,0.9267330396476777,0.0,0.0,0.0,1.6849239171624524,0.5120958256938783,-3.196655642008844,0.8825552765550225,0.0,-1.4058088087911316,0.0,0.0,0.0,0.0,0.6172928490250627,0.8242358334754721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1456084318765296,-4.6023083886698,0.0,-1.0664758657409872,-1.8529500719515808,0.0,0.0,0.0,2.7832611188305685,0.0,0.0,-2.2043488245988927,0.0,1.9117139410246242,0.0,-2.748412569303726,0.0,0.0,0.0,0.0,0.8888722196799419,0.0,0.0,1.1822572396501343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.02158872608172,-4.564029576500975,0.0,0.0,-3.489887265926639,0.0,0.0,0.0,2.2480392668399056,0.0,0.0,-3.2821545243904917,0.0,1.4771590344644765,0.0,0.0,0.0,0.0,0.0,1.5406789233655471,0.0,0.0,1.0986485183225363,1.2562145695317404,1.1143045907472722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.24549700774594851,-0.8774836611457536,-7.040682975676434,0.0,0.0,0.0,0.0,-0.928107116080065,-0.7693565067177701,-6.535614829754667,0.0,0.0,0.0,-12.477840738887604,-0.6638803346131457,-0.2319133855171529,-23.9417706845002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.5417599601431213,-6.917883695569794,0.0,0.0,0.0,0.0,-0.9796995834401191,-0.8439787427596028,-6.550832761932655,0.0,-0.15922498367154247,0.0,-12.435324348671681,-0.7367948479253893,-0.43664059916166215,-24.11000771736318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
